# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2026twd
# CHANNEL = B+R
# EXPNUM = 26_194_049_003
# MJD-OBS = 61234.593987
# DATE-OBS = 2026-07-13T14:15:21
# EXPTIME = 1800.0s
# AIRMASS = 1.07
# FLUXCAL_RMS_B = 0.063 mag
# FLUXCAL_RMS_R = 0.071 mag
# RA = 00:48:47.96
# DEC = 22:54:34.18
# wl fl err
# [A] [erg/s/cm2/A]
4522.480000 5.226607e-16 1.198825e-17
4525.480000 5.114625e-16 1.077124e-17
4528.480000 5.131682e-16 1.145876e-17
4531.480000 5.176108e-16 1.233477e-17
4534.480000 5.046200e-16 1.161315e-17
4537.480000 4.967969e-16 1.064912e-17
4540.480000 4.891456e-16 1.147857e-17
4543.480000 4.910627e-16 1.210295e-17
4546.480000 5.018738e-16 1.130990e-17
4549.480000 5.086640e-16 1.076948e-17
4552.480000 5.335968e-16 1.215713e-17
4555.480000 5.658945e-16 1.271551e-17
4558.480000 5.701059e-16 1.151352e-17
4561.480000 5.606068e-16 1.113649e-17
4564.480000 5.458769e-16 1.249328e-17
4567.480000 5.534701e-16 1.266016e-17
4570.480000 5.453652e-16 1.116222e-17
4573.480000 5.216872e-16 1.098538e-17
4576.480000 5.115369e-16 1.244067e-17
4579.480000 4.953498e-16 1.220312e-17
4582.480000 4.850431e-16 1.073858e-17
4585.480000 5.328953e-16 1.130791e-17
4588.480000 5.531588e-16 1.254109e-17
4591.480000 5.563907e-16 1.221391e-17
4594.480000 5.577840e-16 1.099822e-17
4597.480000 5.720004e-16 1.169905e-17
4600.480000 5.850872e-16 1.272019e-17
4603.480000 6.104866e-16 1.226332e-17
4606.480000 6.172658e-16 1.133094e-17
4609.480000 5.986621e-16 1.207244e-17
4612.480000 5.671269e-16 1.256449e-17
4615.480000 5.529024e-16 1.156410e-17
4618.480000 5.660992e-16 1.109904e-17
4621.480000 5.678192e-16 1.239817e-17
4624.480000 5.355978e-16 1.251686e-17
4627.480000 5.203445e-16 1.115961e-17
4630.480000 5.222970e-16 1.099389e-17
4633.480000 5.198231e-16 1.272227e-17
4636.480000 5.368140e-16 1.328394e-17
4639.480000 5.206893e-16 1.115886e-17
