# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2026twa
# CHANNEL = B+R
# EXPNUM = 26_194_033_003
# MJD-OBS = 61234.452101
# DATE-OBS = 2026-07-13T10:51:02
# EXPTIME = 1800.0s
# AIRMASS = 1.60
# FLUXCAL_RMS_B = 0.063 mag
# FLUXCAL_RMS_R = 0.071 mag
# RA = 19:27:03.49
# DEC = -31:23:24.20
# wl fl err
# [A] [erg/s/cm2/A]
4726.480000 4.733032e-17 7.276957e-18
4729.480000 5.404201e-17 7.232651e-18
4732.480000 5.919185e-17 6.565769e-18
4735.480000 5.299429e-17 6.738181e-18
4738.480000 4.080642e-17 7.184778e-18
4741.480000 5.137961e-17 6.966763e-18
4744.480000 5.663354e-17 6.413172e-18
4747.480000 5.871944e-17 6.882300e-18
4750.480000 5.576679e-17 7.326162e-18
4753.480000 5.513145e-17 6.850835e-18
4756.480000 5.770532e-17 6.474631e-18
4759.480000 5.932399e-17 7.098340e-18
4762.480000 6.572378e-17 7.430745e-18
4765.480000 6.628570e-17 6.823037e-18
4768.480000 6.979917e-17 6.595193e-18
4771.480000 6.862441e-17 7.340414e-18
4774.480000 6.866263e-17 7.505441e-18
4777.480000 6.463195e-17 6.723005e-18
4780.480000 5.513008e-17 6.537097e-18
4783.480000 5.904081e-17 7.478915e-18
4786.480000 6.549127e-17 7.588889e-18
4789.480000 6.172048e-17 6.607592e-18
4792.480000 6.548824e-17 6.703463e-18
4795.480000 5.561447e-17 7.423288e-18
4798.480000 4.431580e-17 7.285958e-18
4801.480000 4.998318e-17 6.523149e-18
4804.480000 5.915915e-17 6.889183e-18
4807.480000 5.746633e-17 7.483671e-18
4810.480000 6.289784e-17 7.255842e-18
4813.480000 5.775129e-17 6.532011e-18
4816.480000 4.740444e-17 6.848198e-18
4819.480000 5.973076e-17 7.514073e-18
4822.480000 5.159962e-17 7.123197e-18
4825.480000 4.922828e-17 6.606021e-18
4828.480000 6.171052e-17 7.345351e-18
4831.480000 7.000145e-17 7.774606e-18
4834.480000 5.449330e-17 7.011662e-18
4837.480000 5.032358e-17 6.625338e-18
4840.480000 5.432118e-17 7.470016e-18
4843.480000 5.517175e-17 7.770436e-18
4846.480000 6.423099e-17 7.005481e-18
4849.480000 5.970081e-17 6.807384e-18
4852.480000 6.116918e-17 7.765194e-18
4855.480000 6.369649e-17 7.838766e-18
4858.480000 5.482138e-17 6.789430e-18
4861.480000 6.081768e-17 6.878915e-18
4864.480000 6.278598e-17 7.718449e-18
4867.480000 7.319950e-17 7.809518e-18
4870.480000 6.982115e-17 6.929187e-18
4873.480000 6.424651e-17 7.140870e-18
4876.480000 6.957687e-17 7.876478e-18
4879.480000 7.369378e-17 7.725087e-18
4882.480000 6.626050e-17 6.910864e-18
4885.480000 7.058023e-17 7.422690e-18
4888.480000 7.740825e-17 8.115719e-18
4891.480000 7.378545e-17 7.636576e-18
4894.480000 7.742736e-17 7.119379e-18
4897.480000 8.143099e-17 7.794588e-18
4900.480000 6.734687e-17 8.042339e-18
4903.480000 6.904456e-17 7.492898e-18
4906.480000 7.294359e-17 7.154311e-18
4909.480000 7.329328e-17 7.961741e-18
4912.480000 7.710582e-17 8.316432e-18
4915.480000 7.370982e-17 7.513461e-18
4918.480000 7.456899e-17 7.325546e-18
4921.480000 8.000866e-17 8.358412e-18
4924.480000 7.423923e-17 8.397714e-18
4927.480000 5.928075e-17 7.311208e-18
4930.480000 5.777838e-17 7.363503e-18
4933.480000 6.436156e-17 8.431138e-18
4936.480000 7.205023e-17 8.421481e-18
4939.480000 7.924443e-17 7.569379e-18
4942.480000 7.530335e-17 7.768555e-18
4945.480000 8.631799e-17 8.805433e-18
4948.480000 7.742734e-17 8.478624e-18
4951.480000 7.766338e-17 7.703205e-18
4954.480000 7.334562e-17 8.106582e-18
4957.480000 6.223248e-17 8.657988e-18
4960.480000 5.157522e-17 8.015952e-18
4963.480000 6.444925e-17 7.621449e-18
4966.480000 5.652045e-17 8.160632e-18
4969.480000 5.080118e-17 8.684565e-18
4972.480000 5.873229e-17 8.230477e-18
4975.480000 4.974275e-17 7.700510e-18
4978.480000 5.651644e-17 8.629285e-18
4981.480000 6.531206e-17 9.064051e-18
4984.480000 6.319758e-17 8.337669e-18
4987.480000 5.080769e-17 7.910544e-18
4990.480000 5.175971e-17 8.972581e-18
4993.480000 6.085771e-17 9.366036e-18
4996.480000 5.828985e-17 8.342382e-18
4999.480000 6.249488e-17 8.464203e-18
5002.480000 6.357771e-17 9.674715e-18
5005.480000 5.838168e-17 9.657242e-18
5008.480000 5.825231e-17 8.561163e-18
5011.480000 6.927464e-17 8.912634e-18
5014.480000 6.378849e-17 9.921867e-18
5017.480000 5.430519e-17 9.659209e-18
5020.480000 5.768208e-17 8.806155e-18
5023.480000 5.635569e-17 9.364985e-18
5026.480000 4.720948e-17 1.020995e-17
5029.480000 4.932328e-17 9.869655e-18
5032.480000 6.928632e-17 9.384943e-18
5035.480000 5.690325e-17 1.000577e-17
5038.480000 5.061273e-17 1.081040e-17
5041.480000 4.238393e-17 1.023484e-17
5044.480000 4.091010e-17 9.742982e-18
5047.480000 4.096988e-17 1.088133e-17
5050.480000 4.341531e-17 1.156099e-17
5053.480000 5.582551e-17 1.085790e-17
5056.480000 5.953978e-17 1.047171e-17
5059.480000 3.345687e-17 1.146272e-17
5062.480000 3.299265e-17 1.186365e-17
5065.480000 4.866255e-17 1.079219e-17
5068.480000 6.284691e-17 1.100476e-17
5071.480000 6.218222e-17 nan
5074.480000 7.225179e-17 nan
5077.480000 6.392430e-17 nan
5080.480000 6.520593e-17 nan
5083.480000 6.543284e-17 nan
5086.480000 5.796461e-17 nan
5089.480000 7.607272e-17 nan
5092.480000 8.823168e-17 nan
5095.480000 8.759066e-17 nan
5098.480000 7.236023e-17 nan
5101.480000 5.846822e-17 nan
5104.480000 6.718924e-17 nan
5107.480000 6.919816e-17 nan
5110.480000 6.443954e-17 nan
5113.480000 6.550317e-17 nan
5116.480000 8.147716e-17 nan
5119.480000 7.791806e-17 nan
